date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
30/11/2014;6088001;19,00;11,14;0,00;0,00;2.0;8,74;-103546,25;-403191,45;83816,72;0,00;1052,97;69,09;0,00;4,70;0,00;8,00;1008,04;0,13;0,01;17,83;-0,80;0,00;0,00;14,77;-11,59;30,29;-8,14;1;novembre
30/11/2014;31069001;14,30;13,67;0,00;0,00;2.0;6,56;-100962,74;-88154,04;149863,86;0,00;448,76;91,04;0,00;3,86;0,00;8,00;1001,95;1,49;0,01;14,37;-0,51;0,00;0,00;13,25;-13,08;28,12;-4,89;1;novembre
30/11/2014;33281001;15,40;2,40;0,00;0,00;2.0;5,79;-56472,95;-337226,61;413947,68;0,00;835,77;73,56;0,00;0,05;0,00;7,91;1005,09;0,00;0,00;15,43;0,13;0,00;0,00;13,35;-11,00;27,37;-3,79;1;novembre
30/11/2014;35281001;5,40;0,00;0,00;0,00;1.0;2,45;-197207,54;25312,05;36175,13;0,00;58,27;88,43;0,00;0,00;0,00;0,34;1011,29;0,00;0,00;7,35;4,33;0,00;0,00;11,74;-0,02;17,90;-3,48;1;novembre
30/11/2014;59343001;2,70;0,49;0,00;0,00;2.0;1,42;-20518,03;-6538,11;-30104,77;0,00;55,48;96,98;0,00;8,00;8,00;8,00;1013,85;0,00;0,00;1,31;2,93;0,00;0,00;10,29;0,04;11,96;1,02;1;novembre
30/11/2014;67124001;3,90;1,67;0,00;0,00;1.0;2,12;-23180,02;-23223,41;-7898,65;0,00;429,48;95,11;0,00;8,00;0,32;8,00;1014,14;0,00;0,00;3,12;-0,97;0,00;0,00;11,03;-0,94;10,95;-4,71;1;novembre
30/11/2014;75114001;5,10;1,05;0,00;0,00;1.0;1,16;-15092,65;-5125,46;-71577,93;0,00;164,46;96,83;0,00;8,00;6,60;8,00;1013,20;0,01;0,00;5,16;-1,01;0,00;0,00;11,12;-2,88;11,93;-0,70;1;novembre
01/12/2014;6088001;13,90;125,65;0,00;0,00;1.0;4,78;-84547,46;-194687,97;-27915,98;0,00;790,78;79,14;0,00;6,62;0,00;7,99;999,33;2,78;0,09;15,44;-0,85;0,00;0,00;13,65;-0,79;27,30;-9,48;1;décembre
01/12/2014;31069001;13,20;0,13;0,00;0,00;4.0;3,26;-192098,11;8496,03;13507,66;0,00;261,52;91,83;0,00;2,25;0,00;2,37;1002,48;0,00;0,00;12,72;0,15;0,00;0,00;13,92;3,63;22,45;-3,46;1;décembre
01/12/2014;33281001;5,40;0,00;0,00;0,00;1.0;5,37;-206288,84;4333,68;81442,21;0,00;339,88;93,03;0,00;1,73;0,00;1,73;1007,40;0,00;0,00;5,43;-0,60;0,00;0,00;9,57;-1,32;10,06;-9,06;1;décembre
01/12/2014;35281001;9,20;0,05;0,00;0,00;1.0;3,47;-147581,77;-10022,85;92911,28;0,00;231,65;88,43;0,00;1,62;0,00;1,62;1011,45;0,00;0,00;9,44;0,41;0,00;0,00;6,81;0,56;14,05;-5,12;1;décembre
01/12/2014;59343001;3,00;2,65;0,00;0,00;2.0;5,51;-16867,74;-56479,44;-28196,29;0,00;442,49;96,95;0,00;7,98;0,75;7,98;1011,23;0,00;0,00;2,72;-0,93;0,00;0,00;8,48;-5,25;12,92;-7,59;1;décembre
01/12/2014;67124001;3,30;1,98;0,00;0,00;1.0;3,10;-16601,89;-27702,70;-15237,44;0,00;416,75;99,43;0,00;8,00;6,50;8,00;1007,35;0,01;0,00;2,70;-0,70;0,00;0,00;9,82;-1,16;12,72;-5,63;1;décembre
01/12/2014;75114001;8,50;0,00;0,00;0,00;1.0;3,02;-107471,50;8554,97;47320,72;0,00;274,91;90,76;0,00;3,32;0,00;3,32;1008,61;0,00;0,00;8,44;-0,37;0,00;0,00;7,13;-1,25;14,13;-7,58;1;décembre
02/12/2014;6088001;13,30;30,66;0,00;0,00;2.0;1,10;-315017,68;-99675,95;-22131,23;0,00;18,39;79,11;0,00;0,00;0,00;7,55;1001,59;0,00;0,00;14,91;0,53;0,00;-0,01;11,73;-0,09;21,19;-3,07;1;décembre
02/12/2014;31069001;7,80;6,27;0,00;0,00;4.0;1,63;-115025,15;-16301,15;20049,21;0,00;144,33;89,15;0,00;4,25;0,00;4,25;1010,18;0,00;0,00;7,78;-0,11;0,00;0,00;6,27;4,35;14,21;-2,09;1;décembre
02/12/2014;33281001;5,80;4,77;0,00;0,00;1.0;2,29;-37211,67;-20152,81;-36913,55;0,00;676,76;86,27;0,00;8,00;0,00;8,00;1011,66;0,00;0,00;5,57;-1,19;0,00;0,00;9,17;-0,56;14,27;-5,57;1;décembre
02/12/2014;35281001;8,60;0,00;0,00;0,00;1.0;3,13;-285508,70;-32994,75;126134,11;0,00;211,11;82,28;0,00;0,42;0,00;0,42;1012,72;0,00;0,00;7,42;0,52;0,00;0,00;8,35;0,87;9,76;-6,50;1;décembre
02/12/2014;59343001;1,90;3,07;0,00;0,00;1.0;2,25;-132685,27;-2914,31;19196,06;0,00;398,37;85,33;0,00;7,99;0,00;7,99;1012,35;0,00;0,00;1,85;-0,13;0,00;0,00;6,55;-1,06;6,14;-3,07;1;décembre
02/12/2014;67124001;3,20;0,57;0,00;0,00;1.0;3,12;-15452,94;-30093,94;-7338,99;0,00;274,71;97,55;0,00;8,00;0,99;8,00;1009,46;1,34;0,02;2,67;-0,85;0,00;0,00;8,38;0,78;17,99;-4,69;1;décembre
02/12/2014;75114001;3,30;5,55;0,00;0,00;1.0;2,45;-74427,01;-4384,21;-19098,61;0,00;470,10;80,72;0,00;7,11;0,00;7,11;1012,14;0,01;0,00;3,38;-1,00;0,00;0,00;7,79;2,59;9,11;-3,29;1;décembre
03/12/2014;6088001;13,20;12,11;0,00;0,00;1.0;1,12;-316787,17;-121425,35;-10622,40;0,00;64,60;69,46;0,00;0,00;0,00;0,00;1004,62;0,00;0,00;15,49;0,61;0,00;-0,01;10,71;0,65;19,29;-5,30;1;décembre
03/12/2014;31069001;4,60;3,59;0,00;0,00;4.0;3,75;-236308,63;-40559,64;84204,14;0,00;182,38;87,73;0,00;3,21;0,00;3,21;1016,22;0,00;0,00;3,94;0,14;0,00;0,00;3,64;7,50;9,20;-0,96;1;décembre
03/12/2014;33281001;6,50;20,39;0,00;0,00;4.0;1,88;-91315,93;1138,87;10649,24;0,00;221,12;93,48;0,00;3,87;0,00;3,87;1016,49;0,00;0,00;5,25;1,58;0,00;0,00;4,78;1,99;11,05;2,19;1;décembre
03/12/2014;35281001;8,00;18,02;0,00;0,00;1.0;3,89;-70030,07;-66146,78;88094,21;0,00;624,88;92,10;0,00;7,36;0,00;7,36;1019,47;0,31;0,01;7,90;-0,71;0,00;0,00;5,89;-0,82;15,50;-8,57;1;décembre
03/12/2014;59343001;2,30;0,67;0,00;0,00;1.0;4,80;-14923,57;-33146,77;6320,81;0,00;395,82;93,90;0,00;8,00;0,06;8,00;1019,45;0,00;0,00;1,95;-0,88;0,00;0,00;5,15;-4,05;13,28;-7,29;1;décembre
03/12/2014;67124001;1,90;2,58;0,00;0,00;1.0;2,51;-9829,37;-16361,77;-19531,89;0,00;280,41;99,39;0,00;8,00;7,87;8,00;1014,98;0,99;0,04;1,62;-1,02;0,00;0,00;5,27;-0,76;16,03;-4,55;1;décembre
03/12/2014;75114001;3,30;8,15;0,00;0,00;1.0;4,05;-146390,35;-7452,72;26937,31;0,00;716,81;84,56;0,00;7,06;0,00;7,58;1017,36;0,20;0,02;3,64;-0,92;0,00;0,00;3,50;-2,14;14,87;-7,45;1;décembre
04/12/2014;6088001;12,80;235,46;0,00;0,00;3.0;1,03;-116187,58;-112586,18;-37183,33;0,00;64,82;90,99;0,00;5,00;0,00;7,98;1010,73;4,10;0,33;13,40;-0,56;0,00;0,00;11,07;3,04;23,75;-2,04;1;décembre
04/12/2014;31069001;4,30;4,60;0,00;0,00;1.0;0,72;31429,41;3150,16;1627,59;0,00;11,05;87,55;0,00;7,66;0,00;7,66;1013,30;0,00;0,00;3,64;1,05;0,00;0,00;5,36;-0,87;9,85;-0,29;1;décembre
04/12/2014;33281001;4,40;0,00;0,00;0,00;1.0;1,19;-246911,41;-6024,34;11325,99;0,00;13,33;88,22;0,00;1,33;0,00;3,66;1013,84;0,00;0,00;3,25;0,03;0,00;0,00;2,90;-0,37;12,78;-2,64;1;décembre
04/12/2014;35281001;5,10;1,20;0,00;0,00;2.0;2,21;-89375,22;-21641,06;67357,88;0,00;112,48;83,02;0,00;4,71;0,00;4,71;1015,53;0,00;0,00;4,63;-0,12;0,00;0,00;3,66;-4,45;9,83;-2,75;1;décembre
04/12/2014;59343001;-0,70;1,17;0,00;0,00;2.0;3,43;-75270,80;-4351,62;-39704,32;0,00;268,56;93,00;0,23;7,96;0,09;7,96;1018,28;0,06;0,00;-1,17;-1,02;0,00;0,00;6,24;-5,49;14,19;-2,93;1;décembre
04/12/2014;67124001;2,60;1,40;0,00;0,00;1.0;3,08;-14884,84;-26152,11;-9823,95;0,00;359,13;98,22;0,00;8,00;2,12;8,00;1015,90;0,00;0,00;1,75;-0,90;0,00;0,00;7,68;-2,71;14,58;-5,05;1;décembre
04/12/2014;75114001;2,50;0,76;0,00;0,00;1.0;2,46;-227788,93;-14495,84;-10631,96;0,00;392,10;82,62;0,00;6,03;0,00;6,03;1016,05;0,00;0,00;1,90;-1,03;0,00;0,00;5,37;-2,79;9,77;-3,46;1;décembre
05/12/2014;6088001;12,10;149,39;0,00;0,00;4.0;0,51;-206257,86;-91492,59;-20123,20;0,00;507,37;79,44;0,00;2,68;0,00;7,99;1010,97;0,00;0,00;14,78;0,39;0,01;-0,01;10,82;1,87;19,47;-4,09;1;décembre
05/12/2014;31069001;3,90;0,00;0,00;0,00;1.0;0,79;-205615,79;4403,29;4688,36;0,00;10,00;91,31;0,00;0,42;0,00;1,62;1016,89;0,00;0,00;3,36;2,99;0,00;0,00;6,18;0,05;13,37;-0,72;1;décembre
05/12/2014;33281001;2,60;0,10;0,00;0,00;3.0;1,90;-234953,50;2684,95;15687,54;0,00;12,36;86,60;0,00;0,01;0,00;0,01;1016,45;0,00;0,00;2,91;4,61;0,00;0,00;5,02;-1,30;10,94;-0,51;1;décembre
05/12/2014;35281001;4,00;8,62;0,00;0,00;2.0;1,24;-166874,41;4689,26;5934,12;0,00;9,82;92,26;0,00;3,65;0,00;3,65;1015,29;0,00;0,00;3,26;2,15;0,00;0,00;4,16;-0,97;13,04;1,05;1;décembre
05/12/2014;59343001;1,80;0,68;0,00;0,00;2.0;1,53;1890,57;1594,95;2708,90;0,00;9,77;97,75;0,00;8,00;0,68;8,00;1016,54;0,00;0,00;1,53;0,32;0,00;0,00;4,59;-1,38;11,77;1,18;1;décembre
05/12/2014;67124001;3,80;0,48;0,00;0,00;2.0;0,84;-12893,51;-8837,94;2782,97;0,00;32,09;93,44;0,00;8,00;0,00;8,00;1017,34;0,00;0,00;4,02;-0,74;0,00;0,00;9,54;-0,82;15,67;-1,64;1;décembre
05/12/2014;75114001;4,40;0,58;0,00;0,00;3.0;1,96;-246120,72;14935,02;60749,14;0,00;122,71;80,24;0,00;0,28;0,00;3,59;1016,05;0,00;0,00;4,06;0,94;0,00;0,00;2,14;1,04;10,06;4,99;1;décembre
06/12/2014;6088001;11,30;132,77;0,00;0,00;4.0;1,19;-263315,66;-129836,56;-23811,49;0,00;46,85;70,21;0,00;0,22;0,00;8,00;1010,35;0,00;0,00;14,97;-0,89;0,00;-0,01;9,38;-0,81;18,92;-5,66;1;décembre
06/12/2014;31069001;6,00;18,80;0,00;0,00;4.0;4,72;-251608,16;-41739,05;142227,82;0,00;350,79;86,16;0,00;0,00;0,00;3,75;1022,19;0,00;0,00;5,77;-0,10;0,00;0,00;2,61;8,37;10,61;-3,66;1;décembre
06/12/2014;33281001;5,10;0,00;0,00;0,00;1.0;3,69;-130203,56;-13674,22;94525,98;0,00;231,89;90,67;0,00;0,00;0,00;2,46;1024,56;0,00;0,00;4,17;1,11;0,01;0,00;3,91;3,07;11,19;-4,79;1;décembre
06/12/2014;35281001;5,20;68,06;0,00;0,00;4.0;3,16;-81941,47;14776,91;51068,81;0,00;54,31;88,08;0,00;0,45;0,00;1,54;1026,83;0,00;0,00;3,14;3,17;0,00;0,00;3,01;4,15;11,54;-1,47;1;décembre
06/12/2014;59343001;3,30;0,00;0,00;0,00;4.0;4,62;-196070,46;13881,77;127051,99;0,00;342,34;85,19;0,00;0,20;0,00;2,88;1022,08;0,00;0,00;3,49;1,60;0,00;0,00;2,25;5,84;10,06;-3,14;1;décembre
06/12/2014;67124001;4,80;9,44;0,00;0,00;4.0;1,60;-18934,79;4257,29;14610,25;0,00;6,05;92,68;0,00;7,95;0,00;8,00;1020,82;0,05;0,01;4,11;0,65;0,00;0,00;4,45;0,80;15,00;-3,32;1;décembre
06/12/2014;75114001;5,40;31,75;0,00;0,00;4.0;2,52;13006,54;13760,10;9198,92;0,00;312,35;92,19;0,00;8,00;0,09;8,00;1023,97;0,00;0,00;4,43;-1,16;0,00;0,00;3,06;2,62;12,05;-4,30;1;décembre
07/12/2014;6088001;13,20;149,98;0,00;0,00;2.0;5,74;-347941,42;-277849,39;-57910,43;0,00;478,77;78,60;0,00;4,09;0,00;5,69;1012,93;0,00;0,00;13,23;-1,01;0,00;-0,01;8,81;-9,55;19,05;0,41;1;décembre
07/12/2014;31069001;4,60;0,00;0,00;0,00;4.0;5,11;-168408,83;-35385,34;140571,19;0,00;681,07;86,89;0,00;2,33;0,00;2,48;1025,95;0,00;0,00;3,78;-0,26;0,00;0,00;3,48;9,64;12,68;-2,17;1;décembre
07/12/2014;33281001;1,70;0,00;0,00;0,00;4.0;2,84;-267210,09;17442,77;64682,63;0,00;103,80;92,82;0,00;0,00;0,00;0,00;1029,06;0,00;0,00;0,36;3,52;0,00;0,00;0,53;3,43;7,79;-2,24;1;décembre
07/12/2014;35281001;-1,20;0,00;0,00;0,00;3.0;1,68;-172481,43;3377,16;-1361,21;0,00;10,00;94,55;0,00;1,19;0,01;1,93;1028,74;0,00;0,00;-0,16;3,69;0,00;0,00;4,35;-0,10;12,12;1,72;1;décembre
07/12/2014;59343001;-0,20;0,00;0,00;0,00;4.0;1,67;-252677,61;10018,04;14111,34;0,00;10,00;97,33;0,00;0,79;0,38;0,91;1025,48;0,00;0,00;0,43;4,24;0,00;0,00;0,51;1,99;6,84;0,70;1;décembre
07/12/2014;67124001;4,30;2,65;0,00;0,00;1.0;2,74;-150366,20;7810,09;43832,21;0,00;208,36;95,24;0,00;7,50;0,05;7,50;1024,14;0,00;0,00;3,72;0,17;0,00;0,00;5,53;0,47;14,10;-4,42;1;décembre
07/12/2014;75114001;3,40;0,84;0,00;0,00;4.0;2,18;-79074,86;10338,90;-37887,42;0,00;124,87;97,27;0,00;7,02;7,67;7,02;1026,90;0,00;0,00;2,11;-0,63;0,00;0,00;1,11;3,44;8,03;-1,22;1;décembre
08/12/2014;6088001;9,60;28,15;0,00;0,00;1.0;1,29;-344789,99;-119149,71;-35268,72;0,00;22,22;77,56;0,00;0,00;0,00;1,13;1014,91;0,00;0,00;12,64;0,29;0,01;-0,01;8,74;1,41;15,26;-3,58;1;décembre
08/12/2014;31069001;6,90;0,00;0,00;0,00;3.0;1,78;-104839,54;2118,94;20768,61;0,00;193,28;78,20;0,00;1,70;0,00;1,70;1027,35;0,00;0,00;5,30;1,97;0,00;0,00;7,10;1,77;12,75;2,18;1;décembre
08/12/2014;33281001;7,40;31,50;0,00;0,00;3.0;2,88;1893,34;-58537,87;12939,96;0,00;382,35;95,79;0,00;7,48;0,24;8,00;1026,87;0,23;0,00;6,10;2,30;0,00;0,00;8,12;1,91;18,96;5,32;1;décembre
08/12/2014;35281001;4,30;25,84;0,00;0,00;4.0;3,57;-255433,17;13279,54;20858,32;0,00;146,09;91,92;0,00;0,13;0,00;7,33;1024,61;0,00;0,00;5,31;1,23;0,00;0,00;3,60;4,91;10,98;0,28;1;décembre
08/12/2014;59343001;1,00;0,02;0,00;0,00;4.0;3,51;-275397,49;3416,12;48442,59;0,00;97,99;85,87;0,00;0,00;0,00;6,57;1021,05;0,00;0,00;0,97;3,48;0,00;0,00;0,55;3,69;6,23;2,62;1;décembre
08/12/2014;67124001;4,00;0,12;0,00;0,00;3.0;3,24;-23560,84;-42759,16;37895,96;0,00;158,54;94,07;0,00;7,92;0,01;7,94;1022,36;0,65;0,00;3,35;-0,50;0,00;0,00;5,68;0,28;12,65;7,07;1;décembre
08/12/2014;75114001;5,20;0,00;0,00;0,00;4.0;1,95;-245596,58;10966,08;18867,71;0,00;114,20;90,39;0,00;2,70;0,00;8,00;1023,39;0,00;0,00;4,21;1,14;0,00;0,00;1,59;3,40;7,09;0,63;1;décembre
09/12/2014;6088001;9,30;169,36;0,00;0,00;1.0;6,07;-332693,90;-414192,22;-60389,57;0,00;262,67;48,98;0,00;0,95;0,00;3,75;1008,31;0,00;0,00;12,27;-0,73;0,00;-0,01;8,04;-2,21;12,01;-9,14;1;décembre
09/12/2014;31069001;4,80;79,09;0,00;0,00;4.0;5,73;-297991,36;-16263,73;178320,45;0,00;715,67;85,10;0,00;0,04;0,00;0,04;1027,51;0,00;0,00;5,16;-0,16;0,00;0,00;1,19;7,73;7,42;-6,27;1;décembre
09/12/2014;33281001;4,00;22,62;0,00;0,00;1.0;3,22;-281120,15;27344,70;135064,48;0,00;169,53;88,17;0,00;0,00;0,00;0,00;1029,79;0,00;0,00;3,61;2,88;0,00;0,00;1,44;2,86;7,41;-4,57;1;décembre
09/12/2014;35281001;1,80;0,00;0,00;0,00;4.0;2,85;-257095,98;8798,17;28876,24;0,00;27,64;88,38;0,00;0,00;0,00;0,03;1029,79;0,00;0,00;2,12;3,89;0,00;0,00;2,00;3,30;8,56;0,40;1;décembre
09/12/2014;59343001;2,10;53,53;0,00;0,00;4.0;4,59;-269636,96;28898,75;121871,45;0,00;230,70;91,81;0,00;0,00;0,00;0,00;1024,86;0,00;0,00;1,73;1,16;0,00;0,00;0,09;6,40;6,38;-1,17;1;décembre
09/12/2014;67124001;2,40;3,01;0,00;0,00;1.0;2,46;-43878,81;2061,54;4134,86;0,00;479,46;91,44;0,00;7,76;0,02;7,78;1021,21;0,02;0,00;2,15;0,33;0,00;0,00;3,04;2,24;10,52;-2,45;1;décembre
09/12/2014;75114001;4,30;5,18;0,00;0,00;4.0;3,45;-265562,70;12296,61;83553,63;0,00;274,77;79,01;0,00;0,00;0,00;0,00;1026,54;0,00;0,00;3,30;-0,05;0,00;0,00;-0,08;5,26;5,60;-3,22;1;décembre
10/12/2014;6088001;7,10;0,70;0,00;0,00;4.0;1,73;-428100,28;-183292,41;-45461,71;0,00;27,35;60,62;0,00;0,00;0,00;0,00;1021,80;0,00;0,00;11,36;1,07;0,01;-0,02;3,34;2,10;5,11;-4,14;1;décembre
10/12/2014;31069001;0,60;0,00;0,00;0,00;4.0;2,22;-258275,60;8589,39;28222,52;0,00;77,93;88,81;0,00;0,00;0,00;3,63;1034,78;0,00;0,00;0,65;1,62;0,00;0,00;-0,65;3,12;9,07;1,46;1;décembre
10/12/2014;33281001;4,30;0,00;0,00;0,00;3.0;2,82;-93631,58;3909,79;82476,83;0,00;90,58;86,88;0,00;0,00;0,00;4,52;1033,82;0,00;0,00;1,67;3,82;0,00;0,00;4,85;1,63;15,32;4,35;1;décembre
10/12/2014;35281001;10,40;0,07;0,00;0,00;3.0;6,35;-7372,91;-5414,12;139404,82;0,00;756,01;93,35;0,00;8,00;0,00;8,00;1024,96;0,03;0,00;10,39;-0,17;0,00;0,00;9,28;4,74;22,71;9,04;1;décembre
10/12/2014;59343001;5,30;0,00;0,00;0,00;3.0;10,07;-119020,47;-123889,00;233504,75;0,00;576,72;82,64;0,00;2,73;0,00;8,00;1020,25;0,00;0,00;4,58;-0,33;0,00;0,00;8,77;4,94;20,02;14,53;1;décembre
10/12/2014;67124001;-2,30;0,00;0,00;0,00;3.0;3,27;-213597,51;28359,60;48104,29;0,00;91,34;98,87;0,00;5,01;4,47;5,11;1030,06;0,00;0,00;-1,35;1,02;0,00;0,00;0,49;-0,51;8,88;4,64;1;décembre
10/12/2014;75114001;5,00;0,00;0,00;0,00;3.0;5,29;-166773,81;-2031,74;134637,70;0,00;371,73;77,40;0,00;0,00;0,00;8,00;1026,26;0,00;0,00;4,32;-0,41;0,00;0,00;6,22;2,22;15,26;10,12;1;décembre
11/12/2014;6088001;7,90;0,24;0,00;0,00;4.0;1,65;-409127,53;-134631,04;-40546,55;0,00;50,31;71,93;0,00;0,00;0,00;4,35;1017,49;0,00;0,00;11,24;-0,06;0,01;-0,02;5,78;0,91;7,18;-3,31;1;décembre
11/12/2014;31069001;9,50;56,95;0,00;0,00;4.0;3,87;-205953,65;21163,22;81582,56;0,00;298,96;93,65;0,00;4,44;0,00;5,27;1027,70;0,00;0,00;9,73;-0,01;0,00;0,00;7,66;6,52;15,81;-2,92;1;décembre
11/12/2014;33281001;9,60;77,71;0,00;0,00;3.0;2,20;-175952,75;12853,92;20515,52;0,00;255,64;96,92;0,00;0,42;0,14;0,42;1027,91;0,01;0,00;8,99;1,86;0,00;0,00;6,89;2,18;13,99;2,65;1;décembre
11/12/2014;35281001;6,20;0,00;0,00;0,00;4.0;4,09;-271376,74;11548,43;155324,55;0,00;504,11;89,73;0,00;0,54;0,00;0,54;1023,55;0,00;0,00;5,50;0,95;0,00;0,00;5,70;6,01;11,75;1,94;1;décembre
11/12/2014;59343001;5,60;11,52;0,00;0,00;3.0;7,52;-270472,87;25456,92;172310,00;0,00;638,72;92,74;0,00;3,44;0,00;5,77;1014,98;0,00;0,00;4,94;-0,14;0,00;0,00;4,49;6,80;11,86;8,63;1;décembre
11/12/2014;67124001;4,10;0,00;0,00;0,00;3.0;3,67;-246320,76;32965,39;89300,33;0,00;98,98;96,16;0,00;1,36;0,17;1,36;1019,79;0,00;0,00;2,36;1,64;0,00;0,00;5,17;2,09;11,72;5,15;1;décembre
11/12/2014;75114001;6,70;35,01;0,00;0,00;4.0;4,56;-198998,55;8920,45;122392,87;0,00;832,60;80,91;0,00;0,23;0,00;7,90;1020,28;0,00;0,00;7,53;-0,45;0,00;0,00;4,48;8,10;11,63;3,46;1;décembre
12/12/2014;6088001;7,80;0,31;0,00;0,00;4.0;1,88;-377173,41;-110849,18;-35848,55;0,00;25,80;76,06;0,00;0,00;0,00;5,56;1019,41;0,00;0,00;11,88;0,42;0,00;-0,02;6,72;2,04;10,18;-3,12;1;décembre
12/12/2014;31069001;3,60;0,00;0,00;0,00;3.0;2,78;-235086,43;12338,25;6980,66;0,00;67,37;93,87;0,00;0,50;0,04;0,51;1023,29;0,00;0,00;3,60;2,14;0,00;0,00;5,60;0,65;8,78;3,82;1;décembre
12/12/2014;33281001;9,20;6,64;0,00;0,00;3.0;3,40;-190491,13;-13520,66;106427,67;0,00;123,74;90,31;0,00;0,70;0,00;1,48;1020,67;0,00;0,00;7,19;2,98;0,00;0,00;6,39;1,92;12,58;4,77;1;décembre
12/12/2014;35281001;10,10;20,99;0,00;0,00;3.0;8,16;-60507,39;-238256,06;299051,91;0,00;1140,48;82,12;0,00;3,74;0,00;6,93;1011,51;0,13;0,00;9,73;-0,13;0,00;0,00;6,64;8,68;14,30;10,72;1;décembre
12/12/2014;59343001;7,90;1,98;0,00;0,00;3.0;9,21;-141928,69;-156145,06;244543,22;0,00;863,33;85,76;0,00;2,53;0,00;8,00;1007,01;0,00;0,00;7,70;-0,19;0,00;0,00;6,86;8,91;16,30;11,55;1;décembre
12/12/2014;67124001;7,10;0,00;0,00;0,00;3.0;5,06;-72465,06;-47269,75;128505,97;0,00;1324,94;86,95;0,00;2,72;0,00;8,00;1016,57;0,21;0,00;6,34;0,46;0,00;0,00;6,20;1,99;13,84;8,33;1;décembre
12/12/2014;75114001;8,80;1,10;0,00;0,00;3.0;5,75;-188278,85;5620,65;194039,62;0,00;1176,82;81,71;0,00;1,99;0,00;5,82;1012,49;0,00;0,00;8,78;-0,65;0,00;0,00;6,27;5,95;12,69;10,45;1;décembre
13/12/2014;6088001;9,80;3,87;0,00;0,00;1.0;0,27;-119602,86;-121832,07;-27607,63;0,00;31,35;72,67;0,00;5,10;0,00;6,98;1018,54;0,26;0,01;13,67;-0,53;0,00;-0,01;10,24;4,07;18,79;-4,53;1;décembre
13/12/2014;31069001;8,40;0,00;0,00;0,00;3.0;5,46;-280027,97;46122,29;220243,69;0,00;498,70;85,31;0,00;0,02;0,00;8,00;1010,89;0,00;0,00;8,53;0,22;0,00;0,00;8,22;-5,29;9,01;7,45;1;décembre
13/12/2014;33281001;6,10;0,07;0,00;0,00;3.0;3,37;-227537,00;4510,31;76835,76;0,00;112,59;90,43;0,00;0,00;0,00;5,79;1008,99;0,00;0,00;4,92;4,24;0,00;0,00;8,00;-2,79;12,01;4,25;1;décembre
13/12/2014;35281001;6,00;1,63;0,00;0,00;1.0;5,93;-35213,93;-117385,91;30976,13;0,00;362,10;92,75;0,00;7,97;0,00;8,00;1004,97;2,98;0,11;6,60;-1,15;0,00;0,00;8,73;-2,92;19,57;-8,85;1;décembre
13/12/2014;59343001;4,90;0,00;0,00;0,00;4.0;1,26;-216280,63;-3217,95;12809,33;0,00;9,26;82,25;0,00;0,00;0,00;7,86;1005,64;0,00;0,00;4,77;0,75;0,00;0,00;3,54;2,33;12,43;1,39;1;décembre
13/12/2014;67124001;8,50;0,00;0,00;0,00;3.0;6,43;-118937,32;-139171,28;242829,30;0,00;1262,55;72,05;0,00;0,76;0,00;8,00;1009,17;0,00;0,00;8,65;1,63;0,00;0,00;8,94;5,25;14,17;8,26;1;décembre
13/12/2014;75114001;7,70;12,84;0,00;0,00;4.0;1,31;-53740,55;-4125,22;-43688,87;0,00;122,36;89,79;0,00;8,00;0,00;8,00;1006,17;1,26;0,03;8,40;-1,31;0,00;0,00;7,97;1,33;19,23;1,44;1;décembre
14/12/2014;6088001;11,10;43,25;0,00;0,00;2.0;1,18;-80747,51;-85374,25;-28036,43;0,00;139,78;83,41;0,00;4,25;0,00;7,51;1019,18;0,03;0,01;14,00;-0,56;0,00;-0,01;10,83;0,18;22,90;-4,47;1;décembre
14/12/2014;31069001;5,10;0,01;0,00;0,00;3.0;0,82;-11105,73;1838,46;-18287,27;0,00;32,30;98,12;0,00;7,91;8,00;7,97;1015,81;0,00;0,00;4,14;3,06;0,00;0,00;8,94;1,47;17,08;-1,21;1;décembre
14/12/2014;33281001;8,10;0,00;0,00;0,00;1.0;1,79;-75586,16;18644,52;15668,99;0,00;13,14;98,10;0,00;3,88;1,05;7,76;1014,82;0,00;0,00;7,14;1,55;0,00;0,00;9,40;-0,72;20,07;-2,50;1;décembre
14/12/2014;35281001;-1,30;0,74;0,00;0,00;4.0;1,59;-134127,68;3387,32;-4658,01;0,00;61,36;97,68;0,00;6,45;8,11;6,45;1017,67;0,00;0,00;-0,44;3,22;0,00;0,00;2,77;2,26;6,19;-0,84;1;décembre
14/12/2014;59343001;0,40;0,00;0,00;0,00;3.0;2,91;-182679,98;15974,12;20884,73;0,00;81,34;99,68;0,00;6,10;7,88;6,10;1015,90;0,00;0,00;0,43;0,77;0,00;0,00;1,10;2,72;7,10;3,10;1;décembre
